Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
abui1241	GB175	Are noun class and number marked by a portmanteau morpheme on the noun in plural?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB176	Can agreement of gender/noun class and number be marked by a portmanteau morpheme on other items in the noun phrase?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument?	2.0	y	unclear to me: If this question is about animacy based differential object marking (marked on the verb), then the answer is yes. 	nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, Animacy is treated as a gender and therefore the question does not make sense, The marker is adjacent to the verb but not treated as morphologically bound
abui1241	GB178	Are there several different singular genders/noun classes that can have the same plural gender/noun class?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB179	Are there genders/noun classes that cannot take number marking?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB181	Is number marking obligatory on certain (types of) nouns?	3.0	n/a		nan	3:n/a;1:?;2:y;0:n	nan
abui1241	GB182	Is number marking obligatory on animate nouns?	2.0	n/a		nan	2:n/a;1:?;0:n	nan
abui1241	GB183	Is number marking obligatory on human nouns?	2.0	n/a		nan	2:n/a;1:?;0:n	nan
abui1241	GB184	Can an attributive nominal modifier denoting a property concept agree with the number of the noun it modifies?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement
abui1241	GB185	Can an adnominal demonstrative agree in number with the noun it modifies?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement
abui1241	GB186	Can articles agree in number with the noun they modify?	2.0	n		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement, It is not clear whether it is an article
abui1241	GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	2.0	n		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
abui1241	GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
abui1241	GB191	Is there a morphologically marked middle voice construction?	0.0	n		nan	1:?;0:n	nan
abui1241	GB192	Are the noun's phonological properties relevant for any gender assignment?	3.0	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, There is gender and it is possible that phonology influences assignment
abui1241	GB193	What is the order of noun and attributive nominal modifier denoting a property concept?	4.0	1		nan	0: they cannot be used attributively;4:1;2: N - ANM;6:n att;3: both;5:2;1: ANM - N	Not mentioned, Certain adjectives take a different ordering, Adjectives can take either order
abui1241	GB194	Are there indefinite or non-specific articles?	1.0	y	nu' : is considered indefinite and specific. Whereas a null marker is considered indefinite and non-specific	nan	1:y;0:n	nan
abui1241	GB195	Can a noun receive more than one noun class marker at the same time?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB196	Is there a gender distinction in 2nd person pronouns?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned
abui1241	GB197	Is there a gender distinction in 1st person pronouns?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned
abui1241	GB198	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	4.0	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
abui1241	GB199	Can verbs agree with the gender/noun class of the nominal object?	2.0	n/a		nan	2:n/a;1:y;0:n	nan
abui1241	GB200	Can verbs agree in number with the nominal object?	0.0	y		nan	2:?;0:y;1:n	nan
abui1241	GB202	Is there a distinction between masculine and feminine in 2nd person pronouns?	0.0	n		nan	0:n	nan
abui1241	GB203	"What is the order of the collective universal quantifier (""all"") and the noun?"	4.0	0	There is no real universal quantifier, but instead the verb tafuda 'be.all'	e.g. of tafuda: Kratochvil (2007: 204)	7:?;1: UQ-N;2: N-UQ;0: no UQ;4:0;3: both;6:3;5:2	Not mentioned, 'All' does not modify the noun e.g. it is an adverb
abui1241	GB204	Is there a distinction between collective ('all') and distributive ('every') universal quantifiers?	2.0	y	The marker is kanakda 'be.every'. This at least shows that both forms are stative verbs.	nan	3:?;6:no;0: absent;7:n/a;1: present;2:y;5:n;4:no data	Not mentioned
abui1241	GB205	Is number marking prohibited on inanimate nouns?	2.0	n/a		nan	2:n/a;1:?;0:n	nan
abui1241	GB206	Is number marking prohibited on mass nouns?	2.0	n/a		nan	2:n/a;1:?;0:n	nan
abui1241	GB207	Is number marking optional on certain (types of) nouns?	3.0	n/a		nan	3:n/a;2:?;1:y;0:n	nan
abui1241	GB208	Can singular number be marked by a prefix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB209	Can singular number be marked by a suffix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB210	Can singular number be marked by suppletion on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB211	Can singular number be marked by tone alone on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB212	Can dual number be marked by a prefix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB213	Can dual number be marked by a suffix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB214	Can dual number be marked by suppletion on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB215	Can dual number be marked by tone alone on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB216	Can dual number be marked by reduplication on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB217	Can plural number be marked by a prefix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB218	Can plural number be marked by a suffix on the noun?	2.0	n/a		nan	2:n/a;1:y;0:n	nan
abui1241	GB219	Can plural number be marked by suppletion on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB220	Can plural number be marked by tone alone on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB221	Can plural number be marked by reduplication on the noun?	2.0	n/a		nan	2:n/a;1:y;0:n	nan
abui1241	GB222	Can trial number be marked by a prefix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB223	Can trial number be marked by a suffix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB224	Can trial number be marked by suppletion on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB225	Can trial number be marked by tone alone on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB226	Can trial number be marked by reduplication on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB227	Can paucal number be marked by a prefix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB228	Can paucal number be marked by a suffix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB229	Can paucal number be marked by suppletion on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB230	Can paucal number be marked by tone alone on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB231	Can paucal number be marked by reduplication on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB232	Can diminutive be marked by a prefix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB234	Can diminutive be marked by a suffix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB235	Can diminutive be marked by suppletion on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB236	Can diminutive be marked by tone on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB237	Can diminutive be marked by reduplication on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB238	Can diminutive be marked by noun class selection?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB239	Can augmentative be marked by a prefix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB240	Can augmentative be marked by a suffix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB241	Can augmentative be marked by suppletion on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB242	Can augmentative be marked by tone on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB243	Can augmentative be marked by reduplication on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB244	Can augmentative be marked by noun class selection?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB245	Can gender/noun class be marked by a prefix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB246	Can gender/noun class be marked by a suffix on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB247	Can gender/noun class be marked by suppletion on the noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB248	Can gender/noun class be marked by tone on the noun only?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	GB249	Are there variations in marking strategies of core participants?	1.0	y		nan	1:y;0:n	nan
abui1241	GB250	Can predicative possession be formed with a habeo-verb?	2.0	y		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The habeo verb is also an existential verb
abui1241	GB251	Can predicative possession be formed by an intransitive construction with an locational/existential/copula predicate where the possessum is the subject?	0.0	y		nan	2:?;0:y;1:n	nan
abui1241	GB252	Can predicative possession be formed with a locative possessive?	2.0	y	seeng nu ne-i naha [money SPC 1SG.LOC-own NEG] '(That certain) money is not mine'                                                            	(Kratochvil & Delpada 2015)	4:?;1: present;2:y;3:n;0: absent	Not mentioned
abui1241	GB253	Can predicative possession be formed with a dative possessive?	2.0	y	seeng no-pa naha 'money 1sg.REC-have NEG' 'I don't have any money'	(Kratochvil & Delpada 2015)	4:?;1: present;2:y;3:n;0: absent	Not mentioned
abui1241	GB254	Can predicative possession be formed with a genitive possessive?	2.0	y	ha-ne ha-du dikang Tilaama [3.INAL-name 3.PAT- again Tilaama 'His name is also Tilaama'	Kratochvil corpus	4:?;1: present;2:y;3:n;0: absent	Not mentioned
abui1241	GB255	Can predicative possession be formed with a topic possessive?	2.0	n		nan	3:?;1: present;2:n;0: absent	Not mentioned
abui1241	GB256	Can predicative possession be formed with a conjunctional possessive?	2.0	n		nan	3:?;1: present;2:n;0: absent	Not mentioned
abui1241	GB257	Can polar interrogation be marked by intonation only?	2.0	y		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The question particle carries tone but this might also be intonation
abui1241	GB258	Is the polar interrogative intonation rising?	0.0	y		nan	2:no data;3:n/a;1:?;0:y	nan
abui1241	GB259	Is the polar interrogative intonation falling?	0.0	n		nan	2:no data;4:n/a;1:?;3:y;0:n	nan
abui1241	GB260	Can polar interrogation be marked by change in word order only?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned
abui1241	GB261	Can polar interrogation be marked by a particle only?	1.0	y		nan	2:?;1:y;0:n	nan
abui1241	GB262	Is there a clause-initial polar interrogative particle?	2.0	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The elements used in polar interrogation are distributed over the clause
abui1241	GB263	Is there a clause-final polar interrogative particle?	2.0	y		nan	3:?;0: absent;5:n/a;1: present;2:y;4:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
abui1241	GB264	Is there a clause-medial polar interrogative particle?	2.0	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The elements used in polar interrogation are distributed over the clause
abui1241	GB265	"Can comparative constructions be construed with a verb meaning ""surpass"" or ""exceed""?"	5.0	?		nan	5:?;0: absent;2:no data;1: present;4:y;3:n	Not mentioned
abui1241	GB266	Can comparative constructions be construed with a locative comparative?	2.0	n		nan	5:?;0: absent;4:no data;1: present;3:y;2:n	Not mentioned
abui1241	GB267	Can comparative constructions be construed with a from-comparative?	0.0	n		nan	1:no data;3:?;2:y;0:n	nan
abui1241	GB268	Can comparative constructions be construed with a to-comparative?	0.0	n		nan	2:no data;3:?;1:y;0:n	nan
abui1241	GB269	Can comparative constructions be construed with a benefactive comparative?	0.0	n		nan	1:no data;2:?;0:n	nan
abui1241	GB270	Can comparative constructions be construed with conjoined clauses?	5.0	?		nan	5:?;0: absent;2:no data;1: present;3:y;4:n	Not mentioned
abui1241	GB271	Are the predicates in the conjoined comparative construction antonyms?	2.0	?		nan	0:no data;4:n/a;2:?;3:y;1:n	nan
abui1241	GB272	Do the  predicates in the conjoined comparative construction differ in polarity?	2.0	?		nan	0:no data;4:n/a;2:?;3:y;1:n	nan
abui1241	GB273	Can comparative constructions be construed with a particle?	2.0	n		nan	5:?;0: absent;3:no data;1: present;4:y;2:n	Not mentioned
abui1241	GB274	Is the element marking the gradable property concepts in the comparative construction marked for comparison in any way?	3.0	?		nan	0:no data;3:?;2:y;1:n	nan
abui1241	GB275	Is the element marking the property concept in the comparative construction marked by an affix indicating comparision or grading?	5.0	?		nan	5:?;4:no data;0: absent;6:n/a;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
abui1241	GB276	Is the element marking the property concept in the comparative construction marked by a sepeare degree word indicating comparision or grading?	5.0	?		nan	5:?;4:no data;0: absent;6:n/a;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
abui1241	GB277	Can comparative constructions be construed with a at-comparative?	0.0	n		nan	2:no data;3:?;1:y;0:n	nan
abui1241	GB278	Is there variation in conflation of arguments marking core participants?	0.0	y		nan	2:no data;3:?;0:y;1:n	nan
abui1241	GB279	Is there variation in conflation of core participants based on TAM distinctions?	2.0	n		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
abui1241	GB280	Are variation in conflation of core participants based on verb classes?	0.0	y		nan	2:no data;4:n/a;3:?;0:y;1:n	nan
abui1241	GB281	Is there variation in conflation of core participants based on clause type, e.g. main vs. subordinate?	2.0	n		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
abui1241	GB282	Are variation in conflation of core participants based on person distinctions?	0.0	y		nan	2:no data;4:n/a;3:?;0:y;1:n	nan
abui1241	GB283	Can verbs agree with the gender/noun class of the nominal subject?	2.0	n/a		nan	2:n/a;1:y;0:n	nan
abui1241	GB284	Can verbs agree with the number of the nominal subject?	0.0	n	No Subject marking on verb	nan	2:?;1:y;0:n	nan
abui1241	GB285	Can polar interrogation be marked by a question particle and verbal morphology?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
abui1241	GB286	Can polar interrogation be marked by verbal morphology only?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
abui1241	GB287	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of case marking?	0.0	n		nan	2:n/a;1:y?;0:n	nan
abui1241	GB288	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of core argument marking by adpositions?	0.0	n		nan	1:n/a;0:n	nan
abui1241	GB289	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal agreement marking?	0.0	n		nan	3:n/a;2:?;1:y;0:n	nan
abui1241	GB290	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal person marking (not agreement)?	0.0	y		nan	2:n/a;0:y;1:n	nan
abui1241	GB291	Can polar interrogation be marked by tone?	2.0	n		nan	4:n/a;3:?;1: present;2:n;0: absent	Not mentioned, The question particle carries tone but this might also be intonation
abui1241	GB292	Is the particle marking polar interrogation not tone?	0.0	y		nan	3:n/a;2:?;0:y;1:n	nan
abui1241	GB294	Are there ideophones that depict sensory imagery beyond sound?	0.0	n		nan	1:no data;2:?;0:n	nan
abui1241	GB295	Can ideophones act like verbs?	0.0	y		nan	2:no data;3:?;0:y;1:n	nan
abui1241	GB296	Is there a morphosyntactically definable class of ideophones (beyond sound)?	2.0	n		nan	4:no data;3:?;1: present;2:n;0: absent	Not mentioned
abui1241	GB297	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB298	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	1: present;0: absent	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
abui1241	GB299	Can standard negation be marked by a freestanding particle?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB300	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB301	Does the language have inclusory constructions productively?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB302	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
abui1241	GB303	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
abui1241	GB304	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB305	Are there phonologically independent reflexive pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned, Not clear if they are phonologically independent
abui1241	GB306	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB307	Are there bipartite reciprocal pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB308	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
abui1241	GB309	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
abui1241	GB310	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
abui1241	GB311	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
abui1241	GB312	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
abui1241	GB313	Are there possessive pronouns?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB314	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB315	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB316	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
abui1241	GB317	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
abui1241	GB318	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
abui1241	GB319	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
abui1241	GB320	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	1: present;0: absent	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
abui1241	GB321	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	1: present;0: absent	Not mentioned, There may be a gender or noun class system but it seems to be semantic
abui1241	GB322	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB323	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB324	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB325	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB326	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB327	Can the relative clause follow the noun?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB328	Can the relative clause precede the noun?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB329	Are there internally-headed relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB330	Are there correlative relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB331	Are there adjoined relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB332	Are there double-headed relative clauses?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB333	Is there a decimal counting system?	2.0	y		nan	1: present;2:y;0: absent	Not mentioned
abui1241	GB334	Is there synchronic evidence for any element of a quinary counting system?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB335	Is there synchronic evidence for any element of a vigesimal counting system?	?	Not known		nan	1: present;0: absent	Not mentioned
abui1241	GB336	Is there a body-part tallying system?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned
abui1241	GB502	What is the relative position of possessor pronoun and possessed in the attributive possessive construction?	3.0	n/a	possessive pronouns do not exist, only affixes	nan	3:n/a;0:1;2:2;1:n pospro	nan
abui1241	GB503	Are S and A marked by the same affix/clitic?	2.0	n/a		nan	2:n/a;0:y;1:n	nan
abui1241	GB508	Are there core adjectives (elements denoting property concepts) that act like nouns?	?	Not known		nan	0:n	nan
abui1241	GB509	Are demonstratives used pronominally?	0.0	y		nan	2:?;0:y;1:n	nan
abui1241	GB510	Are demonstratives used adnominally?	0.0	y		nan	0:y	nan
abui1241	GB511	Do demonstratives encode elevation?	0.0	y		nan	2:?;0:y;1:n	nan
abui1241	GB512	Is there an opposition between three or more elevation terms in the demonstrative system?	0.0	y		nan	3:n/a;2:?;0:y;1:n	nan
abui1241	GB514	Is animacy distinguished in the demonstrative system?	0.0	n		nan	2:?;1:y;0:n	nan
abui1241	GB515	Is humanness distinguished in the demonstrative system?	0.0	n		nan	1:?;0:n	nan
abui1241	GB516	How are locationals and demonstratives formally related?	0.0	1		nan	2:0;4:?;0:1;1:3;3:2	nan
abui1241	GB517	Is there an opposition between three or more distance terms in the locational system?	0.0	y		nan	2:?;0:y;1:n	nan
abui1241	GB518	Do locationals encode elevation?	0.0	y		nan	2:?;0:y;1:n	nan
abui1241	GB519	Is there an opposition between three or more elevation terms in the locational system?	0.0	y		nan	3:n/a;2:?;0:y;1:n	nan
abui1241	GB520	Do locationals encode direction (based on a coordinate system)?	0.0	y		nan	2:?;0:y;1:n	nan
abui1241	GB521	Is the opposition visible-non-visible marked on locationals?	0.0	n		nan	2:?;1:y;0:n	nan
abui1241	R1102	How many places of articulation are there for stops?	0.0	4	labial, alveodental, palatal, velar, glottal	Kratochvil (2007:12)	2:5;1:3;0:4	nan
abui1241	R1103	How many places of articulation are there for nasals?	0.0	3	labial, alveodental, velar	Kratochvil (2007:12)	0:3;1:2	nan
abui1241	R1103a	Are there as many points of articulation for nasals as there are for stops?	0.0	n		nan	1:y;0:n	nan
abui1241	R1103b	Is there contrast between heterorganic and homorganic sequence of nasal and velar stop?	0.0	n		nan	0:n	nan
abui1241	R1105	Are there fricative phonemes?	0.0	y		nan	0:y	nan
abui1241	R1106	Are there phonemic prenasalised stops?	0.0	n		nan	0:n	nan
abui1241	R1107	Is there a phonemic distinction between l/r?	0.0	y		nan	0:y	nan
abui1241	R1108	Is there a phonemic velar fricative or glide?	0.0	n		nan	1:y;0:n	nan
abui1241	R1109	Is there a voicing contrast between oral (i.e. non-prenasal) stops?	0.0	y		nan	0:y;1:n	nan
abui1241	R1109a	Is there a laminal/apical contrast?	0.0	n		nan	0:n	nan
abui1241	R1109b	Are there retroflexed consonants?	0.0	n		nan	0:n	nan
abui1241	R1110	Is there phonemic consonant length?	0.0	n		nan	1:y;0:n	nan
abui1241	R1111	Is there phonemic vowel length?	0.0	y		nan	0:y;1:n	nan
abui1241	R1112	Are there contrastive phonation types for vowels?	0.0	n		nan	1:y;0:n	nan
abui1241	R1113a	Are there two or more contrastive central vowels?	0.0	y		nan	0:y;1:n	nan
abui1241	R1115	Is there lexically determined suprasegmental prominence?	0.0	y	"lexical tone exists although see Reesink's discussion taken from Kratochvil (2007:12) ""Syllables are combined to form prosodic words, in which heavy syllables (syllables with a complex nucleus) attract stress."	nan	0:y;1:n	nan
abui1241	R1116	Is there weight-sensitive suprasegmental prominence	0.0	y		nan	0:y;1:n	nan
abui1241	R1117	Is there syllable position sensitive suprasegmental prominence?	0.0	y		nan	2:no data;3:?;0:y;1:n	nan
abui1241	R1118	Is there a tonal system?	0.0	y		nan	0:y;1:n	nan
abui1241	R1202	Are there word-final consonants?	0.0	y	n,k,t,s,l,r,ng	nan	0:y	nan
abui1241	R1203a	Are there consonant clusters (not counting prenasalized consonants) in syllable onset?	0.0	n		nan	1:y;0:n	nan
abui1241	R1204	Are there consonant clusters (not counting prenasalized consonants) in syllable coda?	0.0	n		nan	1:y;0:n	nan
abui1241	R2203	Is number marked in pronouns?	0.0	y	only for 1st and 2nd person	nan	0:y	nan
abui1241	R2504a	Is plant status a relevant category in the noun class/gender system?	2.0	n/a	also used for fruits	nan	2:n/a;0:y;1:n	nan
abui1241	R2507	Is there concord beyond the NP, i.e. agreement of elements outside the NP with the noun class of a noun?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	R2508	Are there classifiers?	0.0	y	free	nan	2:?;0:y;1:n	nan
abui1241	R2601	Are there possessive classes?	0.0	y		nan	0:y;1:n	nan
abui1241	R2702	Is there evidence for any element of a quinary counting system?	0.0	y		nan	0:y;1:n	nan
abui1241	R2703b	Is there a minimal counting system or no clear number altogether?	0.0	n		nan	0:n	nan
abui1241	R3103	Do the same morphemes systematically encode both TAM and person?	1.0	n/a		nan	1:n/a;0:n	nan
abui1241	R3502	Is gender marked anywhere separately to person?	0.0	n		nan	0:n	nan
abui1241	R3605	Is there intransitivising morphology (include clitics)?	0.0	n		nan	1:?;2:y;0:n	nan
abui1241	R4305a	Are there relative clauses, i.e. embedded construction by which a clause modifies a head N?	0.0	y		nan	1:?;0:y;2:n	nan
abui1241	R4307	Are there purposive non-finite subordinate clauses?	0.0	n		nan	2:?;1:y;0:n	nan
abui1241	R4308	Are there temporal non-finite subordinate clauses?	0.0	n		nan	2:?;1:y;0:n	nan
abui1241	R4308a	Are there conditional non-finite subordinate clauses?	0.0	y		nan	2:?;0:y;1:n	nan
abui1241	R4309a	Are there complement clauses for speech verbs?	0.0	y		nan	3:no data;2:?;0:y;1:n	nan
abui1241	R4309b	Are there complement clauses for perception verbs?	0.0	y		nan	3:no data;2:?;0:y;1:n	nan
abui1241	R4309c	Is there a complementizer that precedes a complement clause?	0.0	n		nan	1:no data;4:n/a;3:?;2:y;0:n	nan
abui1241	R4309d	Is there a complementizer that follows a complement clause?	0.0	n		nan	1:no data;4:n/a;3:?;2:y;0:n	nan
abui1241	R4311	Are there participle or gerund constructions, morphologically separate from RC or subordinate clauses?	0.0	n		nan	1:?;0:n	nan
